,Trafic des entrants (*) par station pour l'ensemble de l'année 2011,,,,,,,,,,
,,,,,,,,,,,
,Rang,Réseau,Station,Trafic,Ligne de correspondances RATP,,,,,Ville,Arrondissement pour Paris
,219,Métro,SOLFERINO,2 449 915,12,0,0,0,0,Paris,07
,220,Métro,BREGUET-SABIN,2 448 167,5,0,0,0,0,Paris,11
,221,Métro,LOURMEL,2 441 226,8,0,0,0,0,Paris,15
,222,Métro,SAINT-SULPICE,2 432 022,4,0,0,0,0,Paris,06
,223,Métro,SEVRES-LECOURBE,2 416 242,6,0,0,0,0,Paris,15
,224,Métro,VILLEJUIF-LEO LAGRANGE,2 392 154,7,0,0,0,0,Villejuif,
,225,Métro,BEL AIR,2 369 793,6,0,0,0,0,Paris,12
,226,Métro,LES AGNETTES,2 367 677,13,0,0,0,0,Asnières sur Seine,
,227,Métro,CITE,2 364 993,4,0,0,0,0,Paris,04
,228,Métro,RANELAGH,2 315 446,9,0,0,0,0,Paris,16
,229,Métro,BOBIGNY-PANTIN-RAYMOND QUENEAU,2 251 347,5,0,0,0,0,Pantin,
,230,Métro,VAVIN,2 242 491,4,0,0,0,0,Paris,14
,231,Métro,LE PELETIER,2 235 088,7,0,0,0,0,Paris,09
,232,Métro,EDGAR QUINET,2 224 650,6,0,0,0,0,Paris,14
,233,Métro,MICHEL-ANGE-AUTEUIL,2 206 285,9,10,0,0,0,Paris,16
,234,Métro,TRINITE-D'ESTIENNE D'ORVES,2 192 391,12,0,0,0,0,Paris,09
,235,Métro,TELEGRAPHE,2 160 412,11,0,0,0,0,Paris,20
,236,Métro,MAISON BLANCHE,2 155 971,7,0,0,0,0,Paris,13
,237,Métro,BOISSIERE,2 145 714,6,0,0,0,0,Paris,16
,238,Métro,VILLEJUIF-PAUL VAILLANT-COUTURIER,2 118 126,7,0,0,0,0,Villejuif,
,239,Métro,IENA,2 115 003,9,0,0,0,0,Paris,16
,240,Métro,MICHEL BIZOT,2 111 494,8,0,0,0,0,Paris,12
,241,Métro,CRETEIL-L'ECHAT,2 109 885,8,0,0,0,0,Créteil,
,242,Métro,JASMIN,2 065 058,9,0,0,0,0,Paris,16
,243,Métro,LA TOUR-MAUBOURG,2 055 583,8,0,0,0,0,Paris,07
,244,Métro,NOTRE-DAME-DES-CHAMPS,2 030 493,12,0,0,0,0,Paris,06
,245,Métro,SAINT-MARCEL,2 023 002,5,0,0,0,0,Paris,13
,246,Métro,EXELMANS,1 985 640,9,0,0,0,0,Paris,16
,247,Métro,MAISONS-ALFORT-LES JUILLIOTTES,1 976 516,8,0,0,0,0,Maisons -Alfort,
,248,Métro,MICHEL-ANGE-MOLITOR,1 939 507,9,10,0,0,0,Paris,16
,249,Métro,SAINT-JACQUES,1 937 457,6,0,0,0,0,Paris,13
,250,Métro,FELIX FAURE,1 932 459,8,0,0,0,0,Paris,15
,251,Métro,AVRON,1 922 250,2,0,0,0,0,Paris,11
,252,Métro,MABILLON,1 915 829,10,0,0,0,0,Paris,06
,253,Métro,PORTE D'IVRY,1 903 789,7,0,0,0,0,Paris,13
,254,Métro,BUZENVAL,1 853 733,9,0,0,0,0,Paris,20
,255,Métro,SAINT-FRANCOIS-XAVIER,1 850 407,13,0,0,0,0,Paris,07
,256,Métro,MALAKOFF-RUE ETIENNE DOLET,1 846 661,13,0,0,0,0,Malakoff,
,257,Métro,PHILIPPE AUGUSTE,1 813 811,2,0,0,0,0,Paris,11
,258,Métro,MONTGALLET,1 793 225,8,0,0,0,0,Paris,12
,259,Métro,RASPAIL,1 785 546,4,6,0,0,0,Paris,14
,260,Métro,QUATRE-SEPTEMBRE,1 751 431,3,0,0,0,0,Paris,02
,261,Métro,LIEGE,1 731 063,13,0,0,0,0,Paris,08
,262,Métro,MOUTON-DUVERNET,1 690 457,4,0,0,0,0,Paris,14
,263,Métro,SAINT-SEBASTIEN-FROISSART,1 680 231,8,0,0,0,0,Paris,03
,264,Métro,FILLES DU CALVAIRE,1 663 111,8,0,0,0,0,Paris,03
,265,Métro,CARDINAL LEMOINE,1 661 863,10,0,0,0,0,Paris,05
,266,Métro,RICHARD LENOIR,1 640 016,5,0,0,0,0,Paris,11
,267,Métro,SEGUR,1 627 318,10,0,0,0,0,Paris,15
,268,Métro,PONT NEUF,1 612 517,7,0,0,0,0,Paris,04
,269,Métro,SULLY-MORLAND,1 606 960,7,0,0,0,0,Paris,04
,270,Métro,MONCEAU,1 605 664,2,0,0,0,0,Paris,17
,271,Métro,CHATEAU-LANDON,1 600 022,7,0,0,0,0,Paris,10
,272,Métro,PONT MARIE,1 595 098,7,0,0,0,0,Paris,04
,273,Métro,EUROPE,1 536 565,3,0,0,0,0,Paris,08
,274,Métro,MAISONS-ALFORT-STADE,1 523 038,8,0,0,0,0,Maisons -Alfort,
,275,Métro,VARENNE,1 517 830,13,0,0,0,0,Paris,07
,276,Métro,PICPUS,1 496 432,6,0,0,0,0,Paris,12
,277,Métro,AVENUE EMILE ZOLA,1 479 756,10,0,0,0,0,Paris,15
,278,Métro,CHEMIN VERT,1 448 436,8,0,0,0,0,Paris,11
,279,Métro,PIERRE CURIE,1 416 989,7,0,0,0,0,Ivry,
,280,Métro,MIRABEAU,1 387 272,10,0,0,0,0,Paris,16
,281,Métro,RENNES,1 307 167,12,0,0,0,0,Paris,06
,282,Métro,TEMPLE,1 268 036,3,0,0,0,0,Paris,02
,283,Métro,SAINT-GEORGES,1 254 251,12,0,0,0,0,Paris,09
,284,Métro,CAMPO-FORMIO,1 234 237,5,0,0,0,0,Paris,13
,285,Métro,QUAI DE LA RAPEE,1 201 924,5,0,0,0,0,Paris,12
