UIC;Nom de la gare;adresse postale;Type;Région;Latitude;Longitude
773432;Valergues-Lansargues;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,67260;4,06022
745414;Valleiry;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,10952;5,96727
192732;Valleroy-Moineville;;Gare Ferroviaire de Voyageurs;Lorraine;49,20550;5,93553
641357;Vallon;Gare SNCF de Vallon en Sully 03190 Hérisson;Gare Ferroviaire de Voyageurs;Auvergne;46,53621;2,61101
746875;Vallorcine;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,03221;6,93278
276535;Valmondois;;Gare Ferroviaire de Voyageurs;Ile de France;49,09159;2,20200
447284;Valognes;Place de la gare 50700 Valognes;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,50539;-1,48032
192476;Vandières;;Gare Ferroviaire de Voyageurs;Lorraine;48,95205;6,03847
476606;Vannes;rue Favel et Lincy 56000 Vannes;Gare Ferroviaire de Voyageurs;Bretagne;47,66536;-2,75253
391532;Vanves-Malakoff;;Gare Ferroviaire de Voyageurs;Ile de France;48,81802;2,29144
484386;Varades Saint-Florent le Vieil;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,37437;-1,01968
141101;Varangéville Saint-Nicolas;;Gare Ferroviaire de Voyageurs;Lorraine;48,63534;6,31286
696351;Varennes sur Allier;;Gare Ferroviaire de Voyageurs;Auvergne;46,31535;3,39429
576231;Varennes sur Fouzon;;Gare Ferroviaire de Voyageurs;Centre;47,21626;1,61585
594606;Varetz;;Gare Ferroviaire de Voyageurs;Limousin;45,19107;1,44735
611327;Varilhes;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,04140;1,62829
393538;Vauboyen;;Gare Ferroviaire de Voyageurs;Ile de France;48,75928;2,19193
276626;Vaucelles;;Gare Ferroviaire de Voyageurs;Ile de France;49,02161;2,23017
382267;Vaucresson;;Gare Ferroviaire de Voyageurs;Ile de France;48,83669;2,15242
746727;Vaudagne;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,90879;6,77259
592451;Vaulry;;Gare Ferroviaire de Voyageurs;Limousin;46,02478;1,10910
271601;Vaumoise;;Gare Ferroviaire de Voyageurs;Picardie;49,23368;2,98861
775817;Vauvert;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,69532;4,27025
381814;Vaux sur Seine;;Gare Ferroviaire de Voyageurs;Ile de France;49,00743;1,96285
297283;Vauxaillon;;Gare Ferroviaire de Voyageurs;Picardie;49,47416;3,41013
691469;Vauzelles;;Gare Ferroviaire de Voyageurs;Bourgogne;47,00168;3,13291
594739;Vayrac;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,95014;1,70630
584714;Vayres;;Gare Ferroviaire de Voyageurs;Aquitaine;44,89660;-0,31615
571414;Veigné;;Gare Ferroviaire de Voyageurs;Centre;47,29150;0,73444
712331;Velars;;Gare Ferroviaire de Voyageurs;Bourgogne;47,32624;4,92675
584177;Vélines;;Gare Ferroviaire de Voyageurs;Aquitaine;44,85202;0,10357
212118;Vendenheim;;Gare Ferroviaire de Voyageurs;Alsace;48,66543;7,71836
118257;Vendeuvre (Aube);;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,24035;4,46719
574558;Vendôme;;Gare Ferroviaire de Voyageurs;Centre;47,80216;1,06768
571216;Vendôme-Villiers sur Loir;Avenue des Cités Unies 41100 VENDOME;Gare Ferroviaire de Voyageurs;Centre;47,82184;1,02035
611392;Vénerque le Vernet;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,43345;1,42587
723320;Vénissieux-Voyageurs;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,70511;4,88810
175778;Verdun;Place Maurice GENEVOIS 55100 Verdun;Gare Ferroviaire de Voyageurs;Lorraine;49,16554;5,37874
574434;Veretz-Montlouis;;Gare Ferroviaire de Voyageurs;Centre;47,37144;0,81967
775114;Vergèze-Codognan;27, chemin de Vaunajol  30310 Vergèze;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,73982;4,21886
683664;Vermenton;;Gare Ferroviaire de Voyageurs;Bourgogne;47,66058;3,73195
471029;Vern;;Gare Ferroviaire de Voyageurs;Bretagne;48,04683;-1,59656
722264;Vernaison;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,64544;4,81346
611350;Vernet-d'Ariège;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,18948;1,61170
393595;Verneuil sur Avre;Place de la gare 27130 Verneuil-sur-Avre;Gare Ferroviaire de Voyageurs;Haute-Normandie;48,74276;0,92948
297119;Verneuil sur Serre;;Gare Ferroviaire de Voyageurs;Picardie;49,64709;3,66596
592675;Verneuil sur Vienne;;Gare Ferroviaire de Voyageurs;Limousin;45,83771;1,11276
116079;Verneuil-l'Étang;;Gare Ferroviaire de Voyageurs;Ile de France;48,64469;2,82493
415604;Vernon (Eure);Place de la Gare 27200 Vernon;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,09128;1,47836
682468;Vernou sur Seine;;Gare Ferroviaire de Voyageurs;Ile de France;48,38647;2,84298
386656;Vernouillet-Verneuil;;Gare Ferroviaire de Voyageurs;Ile de France;48,98123;1,98332
713081;Verrey;;Gare Ferroviaire de Voyageurs;Bourgogne;47,43855;4,67028
393009;Versailles-Chantiers;4, rue de l'Abbé Rousseau 78000 Versailles;Gare Ferroviaire de Voyageurs;Ile de France;48,79545;2,13606
382861;Versailles-Rive-Droite;;Gare Ferroviaire de Voyageurs;Ile de France;48,80960;2,13570
393157;Versailles-Rive-Gauche;;Gare Ferroviaire de Voyageurs;Ile de France;48,80002;2,12991
296608;Versigny;;Gare Ferroviaire de Voyageurs;Picardie;49,65734;3,43368
734426;Vertaizon;;Gare Ferroviaire de Voyageurs;Auvergne;45,78460;3,28799
271437;Vert-Galant;;Gare Ferroviaire de Voyageurs;Ile de France;48,94436;2,56718
481408;Vertou;;Gare Ferroviaire de Voyageurs;Pays de la Loire;47,18597;-1,47793
296129;Vervins;;Gare Ferroviaire de Voyageurs;Picardie;49,83013;3,89334
615138;Verzeille;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,13042;2,32123
185009;Vesoul;Avenue de la gare 70000 Vesoul;Gare Ferroviaire de Voyageurs;Franche-Comté;47,61747;6,15174
574327;Veuves-Monteaux;;Gare Ferroviaire de Voyageurs;Centre;47,47574;1,12408
763300;Veynes-Dévoluy;Place de la gare 05400 VEYNES;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;44,53183;5,81579
141606;Vézelise;;Gare Ferroviaire de Voyageurs;Lorraine;48,48068;6,10078
746735;Viaduc-Sainte-Marie;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,89696;6,78564
276568;Viarmes;;Gare Ferroviaire de Voyageurs;Ile de France;49,11704;2,36897
781260;Vias;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,31623;3,42538
734186;Vic le Comte;;Gare Ferroviaire de Voyageurs;Auvergne;45,66453;3,20689
645440;Vic sur Cère;;Gare Ferroviaire de Voyageurs;Auvergne;44,97612;2,63180
732008;Vichy;1 Place de la gare 03200 VICHY;Gare Ferroviaire de Voyageurs;Auvergne;46,12688;3,43071
773531;Vic-Mireval;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,50097;3,79959
755421;Vidauban;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,43132;6,43351
597633;Vieilleville;;Gare Ferroviaire de Voyageurs;Limousin;46,09078;1,67333
615492;Vielmur sur Agout;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,62410;2,08944
722587;Vienne;Place Pierre Sémard  38200  Vienne;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,52138;4,87447
576090;Vierzon-Forges;;Gare Ferroviaire de Voyageurs;Centre;47,20932;2,10056
576009;Vierzon-Ville;5 Avenue Pierre Sémard 18100 Vierzon;Gare Ferroviaire de Voyageurs;Centre;47,22654;2,06098
271783;Vierzy;;Gare Ferroviaire de Voyageurs;Picardie;49,29098;3,27725
645119;Viescamp sous Jallès;;Gare Ferroviaire de Voyageurs;Auvergne;44,91872;2,29034
182550;Vieux-Thann;;Gare Ferroviaire de Voyageurs;Alsace;47,80555;7,11989
756890;Viévola;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;44,11179;7,56238
747576;Vif;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,04816;5,68365
594218;Vigeois;19410 VIGEOIS;Gare Ferroviaire de Voyageurs;Limousin;45,38298;1,51549
681304;Vigneux sur Seine;;Gare Ferroviaire de Voyageurs;Ile de France;48,70810;2,41382
594655;Vignols Saint-Solve;;Gare Ferroviaire de Voyageurs;Limousin;45,31396;1,39711
142232;Vignory;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,27047;5,12419
681619;Villabé;;Gare Ferroviaire de Voyageurs;Ile de France;48,59281;2,46161
272021;Villaines (Val-d'Oise);;Gare Ferroviaire de Voyageurs;Ile de France;49,07823;2,34826
723759;Villars les Dombes;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,00415;5,02819
447698;Villedieu les Poêles;Route d'Avranches 50800 Villedieu-les-Poêles;Gare Ferroviaire de Voyageurs;Basse-Normandie;48,83416;-1,22545
775197;Villefort;Avenue de la Gare 48800 Villefort;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;44,43945;3,92333
595892;Villefranche du Périgord;;Gare Ferroviaire de Voyageurs;Aquitaine;44,62698;1,04922
576884;Villefranche sur Cher;;Gare Ferroviaire de Voyageurs;Centre;47,29503;1,76735
756361;Villefranche sur Mer;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,70681;7,31383
721332;Villefranche sur Saône;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,98434;4,72102
615013;Villefranche-de-Lauragais;Avenue du Général Sarrail  31290 Villefranche de Lauragais;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,39861;1,71433
613893;Villefranche-de-Rouergue;;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;44,34727;2,03619
784686;Villefranche-Vernet les Bains;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,59372;2,37097
673616;Villefranque (Pyrénées-Atlantique);;Gare Ferroviaire de Voyageurs;Aquitaine;43,43147;-1,45626
576165;Villeherviers;;Gare Ferroviaire de Voyageurs;Centre;47,36911;1,79623
581835;Villenave-d'Ornon;;Gare Ferroviaire de Voyageurs;Aquitaine;44,76871;-0,54745
491258;Villeneuve la Comtesse;;Gare Ferroviaire de Voyageurs;Poitou-Charentes;46,09874;-0,51306
683102;Villeneuve la Guyard;;Gare Ferroviaire de Voyageurs;Bourgogne;48,34293;3,07170
545277;Villeneuve le Roi;;Gare Ferroviaire de Voyageurs;Ile de France;48,73958;2,42641
773515;Villeneuve lès Maguelone;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;43,54345;3,84971
681825;Villeneuve Saint-Georges;;Gare Ferroviaire de Voyageurs;Ile de France;48,73009;2,44628
681809;Villeneuve Saint-Georges-Triage;;Gare Ferroviaire de Voyageurs;Ile de France;48,74461;2,43876
696310;Villeneuve sur Allier;;Gare Ferroviaire de Voyageurs;Auvergne;46,65898;3,24712
683219;Villeneuve sur Yonne;;Gare Ferroviaire de Voyageurs;Bourgogne;48,08493;3,28626
756304;Villeneuve-Loubet Plage;;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,63004;7,13444
681858;Villeneuve-Prairie;;Gare Ferroviaire de Voyageurs;Ile de France;48,76388;2,43347
386649;Villennes sur Seine;;Gare Ferroviaire de Voyageurs;Ile de France;48,93930;1,99969
618215;Villenouvelle;Gare SNCF 31290 Villenouvelle;Gare Ferroviaire de Voyageurs;Midi-Pyrénées;43,43342;1,66066
271510;Villeparisis;;Gare Ferroviaire de Voyageurs;Ile de France;48,95276;2,60127
575043;Villeperdue;;Gare Ferroviaire de Voyageurs;Centre;47,20207;0,63353
271452;Villepinte;;Gare Ferroviaire de Voyageurs;Ile de France;48,96312;2,51233
393413;Villepreux les Clayes;;Gare Ferroviaire de Voyageurs;Ile de France;48,82386;1,99306
743328;Villereversure;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;46,19446;5,39801
713339;Villers les Pots;;Gare Ferroviaire de Voyageurs;Bourgogne;47,20625;5,34850
276378;Villers Saint-Paul;;Gare Ferroviaire de Voyageurs;Picardie;49,28211;2,48910
313593;Villers Saint-Sépulcre;;Gare Ferroviaire de Voyageurs;Picardie;49,36699;2,22154
444398;Villers sur Mer;;Gare Ferroviaire de Voyageurs;Basse-Normandie;49,31597;0,00992
316422;Villers sur Thère;;Gare Ferroviaire de Voyageurs;Picardie;49,41536;2,13548
313437;Villers-Bretonneux;;Gare Ferroviaire de Voyageurs;Picardie;49,86259;2,52151
271734;Villers-Cotterets;;Gare Ferroviaire de Voyageurs;Picardie;49,25001;3,09369
175208;Villiers en Lieu;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;48,66334;4,89750
276220;Villiers le Bel-Gonesse;;Gare Ferroviaire de Voyageurs;Ile de France;48,99377;2,41632
113795;Villiers sur Marne-Le Plessis-Trévise;;Gare Ferroviaire de Voyageurs;Ile de France;48,82328;2,54256
116749;Villiers-Montbarbin;;Gare Ferroviaire de Voyageurs;Ile de France;48,86416;2,88165
393884;Villiers-Neauphle-Pontchartrain;;Gare Ferroviaire de Voyageurs;Ile de France;48,81556;1,87768
342576;Vimy;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,37316;2,82311
761726;Vinay;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,20794;5,40985
784611;Vinça;;Gare Ferroviaire de Voyageurs;Languedoc-Roussillon;42,64820;2,52761
683631;Vincelles;;Gare Ferroviaire de Voyageurs;Bourgogne;47,70410;3,62842
144063;Vincey;;Gare Ferroviaire de Voyageurs;Lorraine;48,34369;6,33549
741108;Vions-Chanaz;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,82486;5,80647
448159;Vire;Place de la gare 14500 Vire;Gare Ferroviaire de Voyageurs;Basse-Normandie;48,84636;-0,88317
172114;Vireux-Molhain;;Gare Ferroviaire de Voyageurs;Champagne-Ardenne;50,08287;4,72314
741504;Virieu le Grand-Belley;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,84925;5,65473
747204;Virieu sur Bourbre;;Gare Ferroviaire de Voyageurs;Rhône-Alpes;45,49224;5,47221
382887;Viroflay-Rive-Droite;;Gare Ferroviaire de Voyageurs;Ile de France;48,80549;2,16848
393215;Viroflay-Rive-Gauche;;Gare Ferroviaire de Voyageurs;Ile de France;48,80069;2,17075
413336;Virville-Manneville;;Gare Ferroviaire de Voyageurs;Haute-Normandie;49,58356;0,35431
681312;Viry-Châtillon;;Gare Ferroviaire de Voyageurs;Ile de France;48,67613;2,38704
297051;Viry-Noureuil;;Gare Ferroviaire de Voyageurs;Picardie;49,62733;3,25025
342535;Vis-à-Marles;;Gare Ferroviaire de Voyageurs;Nord Pas de Calais;50,50498;2,51679
471508;Vitré;15, place du Général de Gaulle 35500 Vitré;Gare Ferroviaire de Voyageurs;Bretagne;48,12253;-1,21277
439554;Vitrolles Aeroport Marseille Provence;Boulevard Henry Loubet 13127 Vitrolles;Gare Ferroviaire de Voyageurs;Provence-Alpes-CA;43,44077;5,23688
